"Observation station","Year","Month","Day","Time [Local time]","Average temperature [°C]","Average relative humidity [%]"
"Helsinki Kumpula","2023","6","9","07:00","8.9","68"
"Helsinki Kumpula","2023","6","9","08:00","10.3","63"
"Helsinki Kumpula","2023","6","9","09:00","12","56"
"Helsinki Kumpula","2023","6","9","10:00","13.4","48"
"Helsinki Kumpula","2023","6","9","11:00","14.5","40"
"Helsinki Kumpula","2023","6","9","12:00","15.2","38"
"Helsinki Kumpula","2023","6","9","13:00","15.7","35"
"Helsinki Kumpula","2023","6","9","14:00","16","33"
"Helsinki Kumpula","2023","6","9","15:00","16.7","30"
"Helsinki Kumpula","2023","6","9","16:00","17.5","29"
"Helsinki Kumpula","2023","6","9","17:00","17","29"
"Helsinki Kumpula","2023","6","9","18:00","17.1","28"
"Helsinki Kumpula","2023","6","9","19:00","17","31"
"Helsinki Kumpula","2023","6","9","20:00","16","33"
"Helsinki Kumpula","2023","6","9","21:00","16","32"
"Helsinki Kumpula","2023","6","9","22:00","14.5","37"
"Helsinki Kumpula","2023","6","9","23:00","12.9","43"
"Helsinki Kumpula","2023","6","10","00:00","10.4","52"
"Helsinki Kumpula","2023","6","10","01:00","9.1","57"
"Helsinki Kumpula","2023","6","10","02:00","8.1","62"
"Helsinki Kumpula","2023","6","10","03:00","7.2","71"
"Helsinki Kumpula","2023","6","10","04:00","6.1","75"
"Helsinki Kumpula","2023","6","10","05:00","5.7","77"
"Helsinki Kumpula","2023","6","10","06:00","6.6","73"
"Helsinki Kumpula","2023","6","10","07:00","9.9","59"
"Helsinki Kumpula","2023","6","10","08:00","12.6","48"
"Helsinki Kumpula","2023","6","10","09:00","14","41"
"Helsinki Kumpula","2023","6","10","10:00","15","36"
"Helsinki Kumpula","2023","6","10","11:00","15.6","34"
"Helsinki Kumpula","2023","6","10","12:00","16.5","33"
"Helsinki Kumpula","2023","6","10","13:00","15.7","35"
"Helsinki Kumpula","2023","6","10","14:00","15.5","34"
"Helsinki Kumpula","2023","6","10","15:00","16.1","32"
"Helsinki Kumpula","2023","6","10","16:00","15.8","34"
"Helsinki Kumpula","2023","6","10","17:00","15.7","38"
"Helsinki Kumpula","2023","6","10","18:00","15.4","39"
"Helsinki Kumpula","2023","6","10","19:00","14.8","37"
"Helsinki Kumpula","2023","6","10","20:00","14.3","37"
"Helsinki Kumpula","2023","6","10","21:00","13.7","40"
"Helsinki Kumpula","2023","6","10","22:00","12","45"
"Helsinki Kumpula","2023","6","10","23:00","11.1","47"
"Helsinki Kumpula","2023","6","11","00:00","10.3","49"
"Helsinki Kumpula","2023","6","11","01:00","9.2","71"
"Helsinki Kumpula","2023","6","11","02:00","7.9","81"
"Helsinki Kumpula","2023","6","11","03:00","7.1","81"
"Helsinki Kumpula","2023","6","11","04:00","6.5","83"
"Helsinki Kumpula","2023","6","11","05:00","6.2","88"
"Helsinki Kumpula","2023","6","11","06:00","8.2","80"
"Helsinki Kumpula","2023","6","11","07:00","11.7","63"
"Helsinki Kumpula","2023","6","11","08:00","13.9","47"
"Helsinki Kumpula","2023","6","11","09:00","15.1","42"
"Helsinki Kumpula","2023","6","11","10:00","15.6","41"
"Helsinki Kumpula","2023","6","11","11:00","16.6","39"
"Helsinki Kumpula","2023","6","11","12:00","17.3","37"
"Helsinki Kumpula","2023","6","11","13:00","17.3","41"
"Helsinki Kumpula","2023","6","11","14:00","17.3","42"
"Helsinki Kumpula","2023","6","11","15:00","17.2","44"
"Helsinki Kumpula","2023","6","11","16:00","17.4","40"
"Helsinki Kumpula","2023","6","11","17:00","18","36"
"Helsinki Kumpula","2023","6","11","18:00","18.1","35"
"Helsinki Kumpula","2023","6","11","19:00","17.9","36"
"Helsinki Kumpula","2023","6","11","20:00","16.8","44"
"Helsinki Kumpula","2023","6","11","21:00","15.3","55"
"Helsinki Kumpula","2023","6","11","22:00","13.7","57"
"Helsinki Kumpula","2023","6","11","23:00","12.4","57"
"Helsinki Kumpula","2023","6","12","00:00","11.4","67"
"Helsinki Kumpula","2023","6","12","01:00","10.8","74"
"Helsinki Kumpula","2023","6","12","02:00","10.5","74"
"Helsinki Kumpula","2023","6","12","03:00","9.8","73"
"Helsinki Kumpula","2023","6","12","04:00","8.7","75"
"Helsinki Kumpula","2023","6","12","05:00","7.9","85"
"Helsinki Kumpula","2023","6","12","06:00","9.2","83"
"Helsinki Kumpula","2023","6","12","07:00","12.6","71"
"Helsinki Kumpula","2023","6","12","08:00","14.9","64"
"Helsinki Kumpula","2023","6","12","09:00","17","50"
"Helsinki Kumpula","2023","6","12","10:00","19","35"
"Helsinki Kumpula","2023","6","12","11:00","18.9","32"
"Helsinki Kumpula","2023","6","12","12:00","19.8","29"
"Helsinki Kumpula","2023","6","12","13:00","20.7","29"
"Helsinki Kumpula","2023","6","12","14:00","21","28"
"Helsinki Kumpula","2023","6","12","15:00","21.3","28"
"Helsinki Kumpula","2023","6","12","16:00","21.7","28"
"Helsinki Kumpula","2023","6","12","17:00","22.5","27"
"Helsinki Kumpula","2023","6","12","18:00","22.1","28"
"Helsinki Kumpula","2023","6","12","19:00","20.9","37"
"Helsinki Kumpula","2023","6","12","20:00","18.5","44"
"Helsinki Kumpula","2023","6","12","21:00","17.3","42"
"Helsinki Kumpula","2023","6","12","22:00","16","47"
"Helsinki Kumpula","2023","6","12","23:00","14.8","57"
"Helsinki Kumpula","2023","6","13","00:00","13.6","70"
"Helsinki Kumpula","2023","6","13","01:00","12.6","76"
"Helsinki Kumpula","2023","6","13","02:00","12.2","76"
"Helsinki Kumpula","2023","6","13","03:00","11.8","70"
"Helsinki Kumpula","2023","6","13","04:00","10.7","70"
"Helsinki Kumpula","2023","6","13","05:00","9.8","78"
"Helsinki Kumpula","2023","6","13","06:00","11.4","76"
"Helsinki Kumpula","2023","6","13","07:00","14.8","65"
"Helsinki Kumpula","2023","6","13","08:00","17.4","51"
"Helsinki Kumpula","2023","6","13","09:00","19","38"
"Helsinki Kumpula","2023","6","13","10:00","20.1","36"
"Helsinki Kumpula","2023","6","13","11:00","21.1","34"
"Helsinki Kumpula","2023","6","13","12:00","22.1","30"
"Helsinki Kumpula","2023","6","13","13:00","22.9","29"
"Helsinki Kumpula","2023","6","13","14:00","23.4","29"
"Helsinki Kumpula","2023","6","13","15:00","23.7","27"
"Helsinki Kumpula","2023","6","13","16:00","24.3","26"
"Helsinki Kumpula","2023","6","13","17:00","24.5","25"
"Helsinki Kumpula","2023","6","13","18:00","24.6","24"
"Helsinki Kumpula","2023","6","13","19:00","23.9","25"
"Helsinki Kumpula","2023","6","13","20:00","22.5","28"
"Helsinki Kumpula","2023","6","13","21:00","21.2","31"
"Helsinki Kumpula","2023","6","13","22:00","19.4","37"
"Helsinki Kumpula","2023","6","13","23:00","17.7","39"
"Helsinki Kumpula","2023","6","14","00:00","16.5","42"
"Helsinki Kumpula","2023","6","14","01:00","15.5","42"
"Helsinki Kumpula","2023","6","14","02:00","14.1","47"
"Helsinki Kumpula","2023","6","14","03:00","13","54"
"Helsinki Kumpula","2023","6","14","04:00","11.9","60"
"Helsinki Kumpula","2023","6","14","05:00","11.4","64"
"Helsinki Kumpula","2023","6","14","06:00","12.2","64"
"Helsinki Kumpula","2023","6","14","07:00","14.8","57"
"Helsinki Kumpula","2023","6","14","08:00","16.9","54"
"Helsinki Kumpula","2023","6","14","09:00","19.1","47"
"Helsinki Kumpula","2023","6","14","10:00","20.7","43"
"Helsinki Kumpula","2023","6","14","11:00","22.1","39"
"Helsinki Kumpula","2023","6","14","12:00","23.1","36"
"Helsinki Kumpula","2023","6","14","13:00","23.2","36"
"Helsinki Kumpula","2023","6","14","14:00","24","34"
"Helsinki Kumpula","2023","6","14","15:00","24.8","31"
"Helsinki Kumpula","2023","6","14","16:00","25","29"
"Helsinki Kumpula","2023","6","14","17:00","25.2","28"
"Helsinki Kumpula","2023","6","14","18:00","24.7","27"
"Helsinki Kumpula","2023","6","14","19:00","24","28"
"Helsinki Kumpula","2023","6","14","20:00","22.5","28"
"Helsinki Kumpula","2023","6","14","21:00","21.7","31"
"Helsinki Kumpula","2023","6","14","22:00","20.4","32"
"Helsinki Kumpula","2023","6","14","23:00","18.8","36"
"Helsinki Kumpula","2023","6","15","00:00","17.3","45"
"Helsinki Kumpula","2023","6","15","01:00","16.4","46"
"Helsinki Kumpula","2023","6","15","02:00","15.1","50"
"Helsinki Kumpula","2023","6","15","03:00","13.9","55"
"Helsinki Kumpula","2023","6","15","04:00","13.5","60"
"Helsinki Kumpula","2023","6","15","05:00","12.6","72"
"Helsinki Kumpula","2023","6","15","06:00","13.4","67"
"Helsinki Kumpula","2023","6","15","07:00","15.8","61"
"Helsinki Kumpula","2023","6","15","08:00","18.9","47"
"Helsinki Kumpula","2023","6","15","09:00","21.2","44"
"Helsinki Kumpula","2023","6","15","10:00","23.3","33"
"Helsinki Kumpula","2023","6","15","11:00","24.2","35"
"Helsinki Kumpula","2023","6","15","12:00","25.2","28"
"Helsinki Kumpula","2023","6","15","13:00","26.2","25"
"Helsinki Kumpula","2023","6","15","14:00","26.4","25"
"Helsinki Kumpula","2023","6","15","15:00","26.5","24"
"Helsinki Kumpula","2023","6","15","16:00","26.7","25"
"Helsinki Kumpula","2023","6","15","17:00","26.2","26"
"Helsinki Kumpula","2023","6","15","18:00","26.1","26"
"Helsinki Kumpula","2023","6","15","19:00","25.4","28"
"Helsinki Kumpula","2023","6","15","20:00","24.6","29"
"Helsinki Kumpula","2023","6","15","21:00","23.5","31"
"Helsinki Kumpula","2023","6","15","22:00","22.2","36"
"Helsinki Kumpula","2023","6","15","23:00","21","37"
"Helsinki Kumpula","2023","6","16","00:00","19.5","41"
"Helsinki Kumpula","2023","6","16","01:00","17.8","47"
"Helsinki Kumpula","2023","6","16","02:00","17.4","51"
"Helsinki Kumpula","2023","6","16","03:00","16.1","58"
"Helsinki Kumpula","2023","6","16","04:00","15.2","65"
"Helsinki Kumpula","2023","6","16","05:00","14.7","65"
"Helsinki Kumpula","2023","6","16","06:00","15.7","64"
"Helsinki Kumpula","2023","6","16","07:00","17.9","56"
"Helsinki Kumpula","2023","6","16","08:00","20.7","44"
"Helsinki Kumpula","2023","6","16","09:00","23.2","38"
"Helsinki Kumpula","2023","6","16","10:00","24.2","38"
"Helsinki Kumpula","2023","6","16","11:00","25.3","33"
"Helsinki Kumpula","2023","6","16","12:00","26.4","30"
"Helsinki Kumpula","2023","6","16","13:00","27.6","26"
"Helsinki Kumpula","2023","6","16","14:00","26.9","30"
"Helsinki Kumpula","2023","6","16","15:00","26.5","32"
"Helsinki Kumpula","2023","6","16","16:00","26.1","32"
"Helsinki Kumpula","2023","6","16","17:00","27","26"
"Helsinki Kumpula","2023","6","16","18:00","26.9","26"
"Helsinki Kumpula","2023","6","16","19:00","26.1","29"
"Helsinki Kumpula","2023","6","16","20:00","24.4","37"
"Helsinki Kumpula","2023","6","16","21:00","23.3","40"
"Helsinki Kumpula","2023","6","16","22:00","21.8","42"
"Helsinki Kumpula","2023","6","16","23:00","20.1","46"
"Helsinki Kumpula","2023","6","17","00:00","18.9","52"
"Helsinki Kumpula","2023","6","17","01:00","17.7","69"
"Helsinki Kumpula","2023","6","17","02:00","17","76"
"Helsinki Kumpula","2023","6","17","03:00","15.7","81"
"Helsinki Kumpula","2023","6","17","04:00","14.6","82"
"Helsinki Kumpula","2023","6","17","05:00","14.2","77"
"Helsinki Kumpula","2023","6","17","06:00","15","74"
"Helsinki Kumpula","2023","6","17","07:00","17.8","65"
"Helsinki Kumpula","2023","6","17","08:00","21.1","52"
"Helsinki Kumpula","2023","6","17","09:00","23.5","40"
"Helsinki Kumpula","2023","6","17","10:00","24.2","34"
"Helsinki Kumpula","2023","6","17","11:00","25.6","28"
"Helsinki Kumpula","2023","6","17","12:00","26.5","27"
"Helsinki Kumpula","2023","6","17","13:00","26.6","27"
"Helsinki Kumpula","2023","6","17","14:00","26.8","28"
"Helsinki Kumpula","2023","6","17","15:00","27.5","24"
"Helsinki Kumpula","2023","6","17","16:00","27.4","26"
"Helsinki Kumpula","2023","6","17","17:00","26.5","30"
"Helsinki Kumpula","2023","6","17","18:00","25.4","33"
"Helsinki Kumpula","2023","6","17","19:00","24.7","38"
"Helsinki Kumpula","2023","6","17","20:00","23.9","42"
"Helsinki Kumpula","2023","6","17","21:00","22.7","46"
"Helsinki Kumpula","2023","6","17","22:00","22.2","46"
"Helsinki Kumpula","2023","6","17","23:00","22.3","46"
"Helsinki Kumpula","2023","6","18","00:00","21.7","51"
"Helsinki Kumpula","2023","6","18","01:00","20.7","56"
"Helsinki Kumpula","2023","6","18","02:00","19.9","61"
"Helsinki Kumpula","2023","6","18","03:00","19.7","64"
"Helsinki Kumpula","2023","6","18","04:00","19.7","60"
"Helsinki Kumpula","2023","6","18","05:00","19.3","63"
"Helsinki Kumpula","2023","6","18","06:00","19.1","65"
"Helsinki Kumpula","2023","6","18","07:00","19.1","68"
"Helsinki Kumpula","2023","6","18","08:00","19.3","66"
"Helsinki Kumpula","2023","6","18","09:00","19.6","62"
"Helsinki Kumpula","2023","6","18","10:00","19.8","59"
"Helsinki Kumpula","2023","6","18","11:00","20.6","56"
"Helsinki Kumpula","2023","6","18","12:00","21.1","54"
"Helsinki Kumpula","2023","6","18","13:00","21.3","49"
"Helsinki Kumpula","2023","6","18","14:00","21.7","41"
"Helsinki Kumpula","2023","6","18","15:00","22.2","41"
"Helsinki Kumpula","2023","6","18","16:00","22.7","41"
"Helsinki Kumpula","2023","6","18","17:00","22.7","39"
"Helsinki Kumpula","2023","6","18","18:00","22.3","41"
"Helsinki Kumpula","2023","6","18","19:00","21.6","44"
"Helsinki Kumpula","2023","6","18","20:00","20.8","46"
"Helsinki Kumpula","2023","6","18","21:00","20.3","46"
"Helsinki Kumpula","2023","6","18","22:00","19.6","47"
"Helsinki Kumpula","2023","6","18","23:00","19","46"
"Helsinki Kumpula","2023","6","19","00:00","18.2","49"
"Helsinki Kumpula","2023","6","19","01:00","17.5","50"
"Helsinki Kumpula","2023","6","19","02:00","17.1","49"
"Helsinki Kumpula","2023","6","19","03:00","16.2","51"
"Helsinki Kumpula","2023","6","19","04:00","15","57"
"Helsinki Kumpula","2023","6","19","05:00","14.3","61"
"Helsinki Kumpula","2023","6","19","06:00","14.8","60"
"Helsinki Kumpula","2023","6","19","07:00","15.9","61"
"Helsinki Kumpula","2023","6","19","08:00","17.1","60"
"Helsinki Kumpula","2023","6","19","09:00","18.5","55"
"Helsinki Kumpula","2023","6","19","10:00","19.5","55"
"Helsinki Kumpula","2023","6","19","11:00","20.5","55"
"Helsinki Kumpula","2023","6","19","12:00","21.8","51"
"Helsinki Kumpula","2023","6","19","13:00","22.3","49"
"Helsinki Kumpula","2023","6","19","14:00","22.6","41"
"Helsinki Kumpula","2023","6","19","15:00","23.1","36"
"Helsinki Kumpula","2023","6","19","16:00","23","34"
"Helsinki Kumpula","2023","6","19","17:00","22.8","31"
"Helsinki Kumpula","2023","6","19","18:00","22.4","33"
"Helsinki Kumpula","2023","6","19","19:00","22.4","32"
"Helsinki Kumpula","2023","6","19","20:00","22.2","27"
"Helsinki Kumpula","2023","6","19","21:00","21.6","29"
"Helsinki Kumpula","2023","6","19","22:00","20.5","35"
"Helsinki Kumpula","2023","6","19","23:00","19.4","40"
"Helsinki Kumpula","2023","6","20","00:00","16.8","56"
"Helsinki Kumpula","2023","6","20","01:00","15.8","62"
"Helsinki Kumpula","2023","6","20","02:00","14.7","67"
"Helsinki Kumpula","2023","6","20","03:00","14","66"
"Helsinki Kumpula","2023","6","20","04:00","13.6","66"
"Helsinki Kumpula","2023","6","20","05:00","13.6","63"
"Helsinki Kumpula","2023","6","20","06:00","14.3","60"
"Helsinki Kumpula","2023","6","20","07:00","17.3","50"
"Helsinki Kumpula","2023","6","20","08:00","20.2","39"
"Helsinki Kumpula","2023","6","20","09:00","22.6","27"
"Helsinki Kumpula","2023","6","20","10:00","24.7","27"
"Helsinki Kumpula","2023","6","20","11:00","26.5","25"
"Helsinki Kumpula","2023","6","20","12:00","27.7","24"
"Helsinki Kumpula","2023","6","20","13:00","26.8","24"
"Helsinki Kumpula","2023","6","20","14:00","28.1","24"
"Helsinki Kumpula","2023","6","20","15:00","29.4","23"
"Helsinki Kumpula","2023","6","20","16:00","28.9","23"
"Helsinki Kumpula","2023","6","20","17:00","28.8","23"
"Helsinki Kumpula","2023","6","20","18:00","28.8","24"
"Helsinki Kumpula","2023","6","20","19:00","27.7","26"
"Helsinki Kumpula","2023","6","20","20:00","27.5","27"
"Helsinki Kumpula","2023","6","20","21:00","26.5","30"
"Helsinki Kumpula","2023","6","20","22:00","22.3","45"
"Helsinki Kumpula","2023","6","20","23:00","20.8","54"
"Helsinki Kumpula","2023","6","21","00:00","19.7","59"
"Helsinki Kumpula","2023","6","21","01:00","19.2","56"
"Helsinki Kumpula","2023","6","21","02:00","18.9","59"
"Helsinki Kumpula","2023","6","21","03:00","18.3","60"
"Helsinki Kumpula","2023","6","21","04:00","18.1","60"
"Helsinki Kumpula","2023","6","21","05:00","17","67"
"Helsinki Kumpula","2023","6","21","06:00","18.2","66"
"Helsinki Kumpula","2023","6","21","07:00","19.4","70"
"Helsinki Kumpula","2023","6","21","08:00","20.3","62"
"Helsinki Kumpula","2023","6","21","09:00","22.8","53"
"Helsinki Kumpula","2023","6","21","10:00","25.8","39"
"Helsinki Kumpula","2023","6","21","11:00","27","36"
"Helsinki Kumpula","2023","6","21","12:00","28.1","30"
"Helsinki Kumpula","2023","6","21","13:00","28.9","30"
"Helsinki Kumpula","2023","6","21","14:00","29.2","30"
"Helsinki Kumpula","2023","6","21","15:00","29","29"
"Helsinki Kumpula","2023","6","21","16:00","28.6","30"
"Helsinki Kumpula","2023","6","21","17:00","27.6","38"
"Helsinki Kumpula","2023","6","21","18:00","26.9","38"
"Helsinki Kumpula","2023","6","21","19:00","25.9","39"
"Helsinki Kumpula","2023","6","21","20:00","25.4","43"
"Helsinki Kumpula","2023","6","21","21:00","24.9","45"
"Helsinki Kumpula","2023","6","21","22:00","23.5","49"
"Helsinki Kumpula","2023","6","21","23:00","22.4","59"
"Helsinki Kumpula","2023","6","22","00:00","21.3","65"
"Helsinki Kumpula","2023","6","22","01:00","20","77"
"Helsinki Kumpula","2023","6","22","02:00","19.7","72"
"Helsinki Kumpula","2023","6","22","03:00","18.7","75"
"Helsinki Kumpula","2023","6","22","04:00","17.9","82"
"Helsinki Kumpula","2023","6","22","05:00","18.1","87"
"Helsinki Kumpula","2023","6","22","06:00","19.5","81"
"Helsinki Kumpula","2023","6","22","07:00","20.7","68"
"Helsinki Kumpula","2023","6","22","08:00","21.3","70"
"Helsinki Kumpula","2023","6","22","09:00","20.7","70"
"Helsinki Kumpula","2023","6","22","10:00","20.5","71"
"Helsinki Kumpula","2023","6","22","11:00","19.9","82"
"Helsinki Kumpula","2023","6","22","12:00","20.7","76"
"Helsinki Kumpula","2023","6","22","13:00","19.5","86"
"Helsinki Kumpula","2023","6","22","14:00","19.1","91"
"Helsinki Kumpula","2023","6","22","15:00","19.6","86"
"Helsinki Kumpula","2023","6","22","16:00","19.9","84"
"Helsinki Kumpula","2023","6","22","17:00","20.3","81"
"Helsinki Kumpula","2023","6","22","18:00","20.5","81"
"Helsinki Kumpula","2023","6","22","19:00","21.5","76"
"Helsinki Kumpula","2023","6","22","20:00","20.9","80"
"Helsinki Kumpula","2023","6","22","21:00","20.5","83"
"Helsinki Kumpula","2023","6","22","22:00","20.9","75"
"Helsinki Kumpula","2023","6","22","23:00","20.1","74"
"Helsinki Kumpula","2023","6","23","00:00","18.6","82"
"Helsinki Kumpula","2023","6","23","01:00","18.8","85"
"Helsinki Kumpula","2023","6","23","02:00","17.5","95"
"Helsinki Kumpula","2023","6","23","03:00","16.9","96"
"Helsinki Kumpula","2023","6","23","04:00","16.1","98"
"Helsinki Kumpula","2023","6","23","05:00","16","98"
"Helsinki Kumpula","2023","6","23","06:00","16.2","96"
"Helsinki Kumpula","2023","6","23","07:00","17.5","86"
"Helsinki Kumpula","2023","6","23","08:00","18.8","74"
"Helsinki Kumpula","2023","6","23","09:00","19.9","66"
"Helsinki Kumpula","2023","6","23","10:00","21.2","61"
"Helsinki Kumpula","2023","6","23","11:00","22.9","52"
"Helsinki Kumpula","2023","6","23","12:00","24.6","43"
"Helsinki Kumpula","2023","6","23","13:00","26.1","34"
"Helsinki Kumpula","2023","6","23","14:00","27.1","30"
"Helsinki Kumpula","2023","6","23","15:00","27.5","30"
"Helsinki Kumpula","2023","6","23","16:00","28.1","30"
"Helsinki Kumpula","2023","6","23","17:00","26.2","42"
"Helsinki Kumpula","2023","6","23","18:00","26.1","43"
"Helsinki Kumpula","2023","6","23","19:00","26.3","37"
"Helsinki Kumpula","2023","6","23","20:00","25.8","39"
"Helsinki Kumpula","2023","6","23","21:00","25.1","40"
"Helsinki Kumpula","2023","6","23","22:00","23.7","42"
"Helsinki Kumpula","2023","6","23","23:00","22","46"
"Helsinki Kumpula","2023","6","24","00:00","20.1","47"
"Helsinki Kumpula","2023","6","24","01:00","18.8","47"
"Helsinki Kumpula","2023","6","24","02:00","17.6","52"
"Helsinki Kumpula","2023","6","24","03:00","16.4","59"
"Helsinki Kumpula","2023","6","24","04:00","15.3","65"
"Helsinki Kumpula","2023","6","24","05:00","14.4","71"
"Helsinki Kumpula","2023","6","24","06:00","14.8","71"
