date,Year,Month,Day,Time [UTC],Average temperature [°C],Maximum temperature [°C],Minimum temperature [°C],Average relative humidity [%],Wind speed [m/s],Maximum wind speed [m/s],hour,minute
2023-07-28 14:00:00,2023,7,28,14:00,19.5,20.6,18.4,62,4,,14,0
2023-07-28 15:00:00,2023,7,28,15:00,19.8,21.3,18.2,56,4.4,,15,0
2023-07-28 16:00:00,2023,7,28,16:00,19.2,21.1,17.5,60,6.7,,16,0
2023-07-28 17:00:00,2023,7,28,17:00,17.4,18.3,16.9,67,5.8,,17,0
2023-07-28 18:00:00,2023,7,28,18:00,16.8,17.2,16.4,64,3.6,,18,0
2023-07-28 19:00:00,2023,7,28,19:00,16.0,16.6,15.6,70,4.4,,19,0
2023-07-28 20:00:00,2023,7,28,20:00,15.3,15.6,15.1,79,5,,20,0
2023-07-28 21:00:00,2023,7,28,21:00,14.9,15.2,14.5,83,4.7,,21,0
2023-07-28 22:00:00,2023,7,28,22:00,14.4,14.7,14.1,86,4.6,,22,0
2023-07-28 23:00:00,2023,7,28,23:00,14.2,14.4,13.9,88,4.3,,23,0
2023-07-29 00:00:00,2023,7,29,00:00,13.8,14.0,13.6,91,4,,0,0
2023-07-29 01:00:00,2023,7,29,01:00,13.4,13.7,13.2,94,3.8,,1,0
2023-07-29 02:00:00,2023,7,29,02:00,13.1,13.3,12.8,97,3.8,,2,0
2023-07-29 03:00:00,2023,7,29,03:00,13.4,13.9,13.2,95,3.7,,3,0
2023-07-29 04:00:00,2023,7,29,04:00,14.7,15.4,14.0,90,4,,4,0
2023-07-29 05:00:00,2023,7,29,05:00,16.1,16.8,15.5,83,4.2,,5,0
2023-07-29 06:00:00,2023,7,29,06:00,17.3,18.0,16.7,77,4.6,,6,0
2023-07-29 07:00:00,2023,7,29,07:00,18.6,19.2,17.9,70,5.1,,7,0
2023-07-29 08:00:00,2023,7,29,08:00,18.9,19.9,17.9,67,6.2,,8,0
2023-07-29 09:00:00,2023,7,29,09:00,19.1,19.9,18.3,66,7.1,,9,0
2023-07-29 10:00:00,2023,7,29,10:00,19.5,20.2,18.8,67,7.3,,10,0
2023-07-29 11:00:00,2023,7,29,11:00,18.7,18.9,18.2,73,6.4,,11,0
2023-07-29 12:00:00,2023,7,29,12:00,17.5,18.3,17.0,86,5.5,,12,0
2023-07-29 13:00:00,2023,7,29,13:00,16.1,17.2,15.4,98,3.2,,13,0
2023-07-29 14:00:00,2023,7,29,14:00,16.2,16.3,15.9,100,3.6,,14,0
2023-07-29 15:00:00,2023,7,29,15:00,16.0,16.4,15.7,100,4.8,,15,0
2023-07-29 16:00:00,2023,7,29,16:00,15.6,15.8,15.5,100,5.3,,16,0
2023-07-29 17:00:00,2023,7,29,17:00,15.7,15.9,15.6,100,4.8,,17,0
2023-07-29 18:00:00,2023,7,29,18:00,15.8,15.9,15.7,100,4.7,,18,0
2023-07-29 19:00:00,2023,7,29,19:00,15.8,15.9,15.8,100,4.5,,19,0
2023-07-29 20:00:00,2023,7,29,20:00,15.7,15.8,15.7,100,3.9,,20,0
2023-07-29 21:00:00,2023,7,29,21:00,15.7,15.8,15.6,100,4,,21,0
2023-07-29 22:00:00,2023,7,29,22:00,15.7,15.8,15.7,100,4,,22,0
2023-07-29 23:00:00,2023,7,29,23:00,15.7,15.9,15.5,100,4.2,,23,0
2023-07-30 00:00:00,2023,7,30,00:00,15.3,15.6,15.0,100,3.9,,0,0
2023-07-30 01:00:00,2023,7,30,01:00,14.7,15.0,14.6,100,4.2,,1,0
2023-07-30 02:00:00,2023,7,30,02:00,14.4,14.7,14.2,100,3.9,,2,0
2023-07-30 03:00:00,2023,7,30,03:00,14.5,15.0,14.2,100,3.2,,3,0
2023-07-30 04:00:00,2023,7,30,04:00,15.7,16.1,15.0,100,3.8,,4,0
2023-07-30 05:00:00,2023,7,30,05:00,16.9,17.5,16.1,96,4.1,,5,0
2023-07-30 06:00:00,2023,7,30,06:00,18.1,19.0,17.5,89,4.5,,6,0
2023-07-30 07:00:00,2023,7,30,07:00,19.4,19.8,18.7,83,4.9,,7,0
2023-07-30 08:00:00,2023,7,30,08:00,20.1,20.6,19.5,80,5.5,,8,0
2023-07-30 09:00:00,2023,7,30,09:00,20.8,21.2,20.4,77,6,,9,0
2023-07-30 10:00:00,2023,7,30,10:00,21.5,22.3,20.9,74,5.5,,10,0
2023-07-30 11:00:00,2023,7,30,11:00,21.9,22.5,21.1,66,5.5,,11,0
2023-07-30 12:00:00,2023,7,30,12:00,22.1,22.6,21.4,61,6.1,,12,0
2023-07-30 13:00:00,2023,7,30,13:00,22.9,23.3,22.3,53,6,,13,0
2023-07-30 14:00:00,2023,7,30,14:00,23.2,23.6,22.8,47,5.5,,14,0
2023-07-30 15:00:00,2023,7,30,15:00,22.9,23.3,22.4,46,4.8,,15,0
2023-07-30 16:00:00,2023,7,30,16:00,21.6,22.6,20.9,53,3.8,,16,0
2023-07-30 17:00:00,2023,7,30,17:00,20.4,20.9,19.7,56,3.1,,17,0
2023-07-30 18:00:00,2023,7,30,18:00,19.1,19.7,18.4,66,3.2,,18,0
2023-07-30 19:00:00,2023,7,30,19:00,17.9,18.4,17.4,78,3,,19,0
2023-07-30 20:00:00,2023,7,30,20:00,17.5,17.7,17.3,81,1.4,,20,0
2023-07-30 21:00:00,2023,7,30,21:00,17.3,17.8,17.1,82,0.9,,21,0
2023-07-30 22:00:00,2023,7,30,22:00,16.9,17.2,16.4,89,0.7,,22,0
2023-07-30 23:00:00,2023,7,30,23:00,16.5,16.6,16.4,92,1.6,,23,0
2023-07-31 00:00:00,2023,7,31,00:00,16.3,16.6,16.2,95,2.4,,0,0
2023-07-31 01:00:00,2023,7,31,01:00,16.4,16.6,15.9,98,1.5,,1,0
2023-07-31 02:00:00,2023,7,31,02:00,15.4,15.9,14.8,100,1.6,,2,0
2023-07-31 03:00:00,2023,7,31,03:00,14.9,15.2,14.6,98,1.7,,3,0
2023-07-31 04:00:00,2023,7,31,04:00,14.4,14.9,14.2,99,2.1,,4,0
2023-07-31 05:00:00,2023,7,31,05:00,14.7,15.0,14.3,100,1.9,,5,0
2023-07-31 06:00:00,2023,7,31,06:00,15.3,15.5,15.0,100,1.8,,6,0
2023-07-31 07:00:00,2023,7,31,07:00,15.8,16.3,15.5,97,1.9,,7,0
2023-07-31 08:00:00,2023,7,31,08:00,16.7,17.2,16.3,95,2.2,,8,0
2023-07-31 09:00:00,2023,7,31,09:00,17.4,17.8,17.0,90,2.8,,9,0
2023-07-31 10:00:00,2023,7,31,10:00,18.0,19.1,17.3,84,2.9,,10,0
2023-07-31 11:00:00,2023,7,31,11:00,19.0,19.5,18.6,78,3.9,,11,0
2023-07-31 12:00:00,2023,7,31,12:00,19.7,20.6,19.2,74,4.6,,12,0
2023-07-31 13:00:00,2023,7,31,13:00,19.3,20.2,18.7,74,3,,13,0
2023-07-31 14:00:00,2023,7,31,14:00,19.9,20.9,19.0,72,2.6,,14,0
2023-07-31 15:00:00,2023,7,31,15:00,19.6,20.4,18.6,72,3.6,,15,0
2023-07-31 16:00:00,2023,7,31,16:00,19.3,19.9,18.7,73,2.8,,16,0
2023-07-31 17:00:00,2023,7,31,17:00,18.1,18.6,17.6,84,3,,17,0
2023-07-31 18:00:00,2023,7,31,18:00,17.2,17.8,16.2,94,2.9,,18,0
2023-07-31 19:00:00,2023,7,31,19:00,16.4,16.7,16.1,100,2.4,,19,0
2023-07-31 20:00:00,2023,7,31,20:00,15.9,16.1,15.5,100,2.1,,20,0
2023-07-31 21:00:00,2023,7,31,21:00,15.6,15.7,15.4,100,1.9,,21,0
2023-07-31 22:00:00,2023,7,31,22:00,15.4,15.8,14.8,100,1.6,,22,0
2023-07-31 23:00:00,2023,7,31,23:00,15.0,15.2,14.7,100,1.7,,23,0
2023-08-01 00:00:00,2023,8,1,00:00,14.8,15.0,14.7,100,2.5,,0,0
2023-08-01 01:00:00,2023,8,1,01:00,14.6,14.8,14.4,100,2.6,,1,0
2023-08-01 02:00:00,2023,8,1,02:00,14.4,14.6,14.3,100,2.3,,2,0
2023-08-01 03:00:00,2023,8,1,03:00,14.6,14.8,14.4,100,2.3,,3,0
2023-08-01 04:00:00,2023,8,1,04:00,15.0,15.2,14.7,100,2.3,,4,0
2023-08-01 05:00:00,2023,8,1,05:00,15.5,16.0,15.1,100,3,,5,0
2023-08-01 06:00:00,2023,8,1,06:00,16.2,16.4,15.9,98,3.4,,6,0
2023-08-01 07:00:00,2023,8,1,07:00,16.0,16.2,16.0,92,3,,7,0
2023-08-01 08:00:00,2023,8,1,08:00,15.7,16.2,15.4,97,2.2,,8,0
2023-08-01 09:00:00,2023,8,1,09:00,16.6,17.0,16.2,94,4.3,,9,0
2023-08-01 10:00:00,2023,8,1,10:00,17.1,17.3,16.8,97,4.4,,10,0
2023-08-01 11:00:00,2023,8,1,11:00,17.3,17.6,16.8,98,4.8,,11,0
2023-08-01 12:00:00,2023,8,1,12:00,17.2,17.4,16.9,97,4,,12,0
2023-08-01 13:00:00,2023,8,1,13:00,16.9,17.4,16.4,99,3.3,,13,0
2023-08-01 14:00:00,2023,8,1,14:00,16.6,17.2,16.3,100,2.3,,14,0
2023-08-01 15:00:00,2023,8,1,15:00,17.5,18.1,16.9,100,3.7,,15,0
2023-08-01 16:00:00,2023,8,1,16:00,18.1,18.2,17.9,96,4,,16,0
2023-08-01 17:00:00,2023,8,1,17:00,18.1,18.4,17.9,94,4.3,,17,0
2023-08-01 18:00:00,2023,8,1,18:00,18.0,18.1,17.9,94,4.1,,18,0
2023-08-01 19:00:00,2023,8,1,19:00,17.9,18.1,17.7,97,3.9,,19,0
2023-08-01 20:00:00,2023,8,1,20:00,17.7,17.9,17.6,98,4.4,,20,0
2023-08-01 21:00:00,2023,8,1,21:00,17.7,17.9,17.6,94,4.5,,21,0
2023-08-01 22:00:00,2023,8,1,22:00,17.3,17.7,16.8,98,4.7,,22,0
2023-08-01 23:00:00,2023,8,1,23:00,16.8,16.9,16.8,100,3.7,,23,0
2023-08-02 00:00:00,2023,8,2,00:00,16.9,16.9,16.8,100,4,,0,0
2023-08-02 01:00:00,2023,8,2,01:00,16.9,17.0,16.8,100,5.3,,1,0
2023-08-02 02:00:00,2023,8,2,02:00,17.0,17.1,16.8,98,6,,2,0
2023-08-02 03:00:00,2023,8,2,03:00,17.1,17.2,17.0,97,5,,3,0
2023-08-02 04:00:00,2023,8,2,04:00,17.2,17.3,17.1,99,4.2,,4,0
2023-08-02 05:00:00,2023,8,2,05:00,17.5,17.7,17.3,99,5,,5,0
2023-08-02 06:00:00,2023,8,2,06:00,18.0,18.1,17.7,96,5.1,,6,0
2023-08-02 07:00:00,2023,8,2,07:00,18.2,18.6,18.0,95,5.6,,7,0
2023-08-02 08:00:00,2023,8,2,08:00,19.1,19.3,18.6,89,5.9,,8,0
2023-08-02 09:00:00,2023,8,2,09:00,19.3,19.8,18.9,90,5.4,,9,0
2023-08-02 10:00:00,2023,8,2,10:00,18.5,19.6,17.6,95,6.3,,10,0
2023-08-02 11:00:00,2023,8,2,11:00,18.2,18.7,17.7,100,6,,11,0
2023-08-02 12:00:00,2023,8,2,12:00,19.2,20.0,18.2,96,4.2,,12,0
2023-08-02 13:00:00,2023,8,2,13:00,19.8,20.7,19.4,88,4.2,,13,0
2023-08-02 14:00:00,2023,8,2,14:00,19.4,19.9,19.2,89,3.8,,14,0
2023-08-02 15:00:00,2023,8,2,15:00,19.0,19.2,18.6,92,3.5,,15,0
2023-08-02 16:00:00,2023,8,2,16:00,18.7,19.0,18.5,94,4.3,,16,0
2023-08-02 17:00:00,2023,8,2,17:00,18.7,19.0,18.5,90,5.3,,17,0
2023-08-02 18:00:00,2023,8,2,18:00,18.5,18.6,18.1,93,4.5,,18,0
2023-08-02 19:00:00,2023,8,2,19:00,17.9,18.1,17.8,96,4.3,,19,0
2023-08-02 20:00:00,2023,8,2,20:00,16.8,17.8,16.2,99,3.4,,20,0
2023-08-02 21:00:00,2023,8,2,21:00,16.3,16.7,16.1,100,3.2,,21,0
2023-08-02 22:00:00,2023,8,2,22:00,16.9,17.1,16.6,100,3.5,,22,0
2023-08-02 23:00:00,2023,8,2,23:00,17.1,17.2,17.1,100,3.5,,23,0
2023-08-03 00:00:00,2023,8,3,00:00,17.1,17.1,16.9,100,3.4,,0,0
2023-08-03 01:00:00,2023,8,3,01:00,16.7,16.9,16.6,100,2.4,,1,0
2023-08-03 02:00:00,2023,8,3,02:00,16.5,16.6,16.4,100,2.7,,2,0
2023-08-03 03:00:00,2023,8,3,03:00,16.7,16.9,16.4,100,2.4,,3,0
2023-08-03 04:00:00,2023,8,3,04:00,16.9,17.0,16.8,100,2.4,,4,0
2023-08-03 05:00:00,2023,8,3,05:00,17.2,17.5,17.0,100,2.5,,5,0
2023-08-03 06:00:00,2023,8,3,06:00,17.7,18.0,17.4,100,3,,6,0
2023-08-03 07:00:00,2023,8,3,07:00,18.3,18.5,18.0,97,4.3,,7,0
2023-08-03 08:00:00,2023,8,3,08:00,19.0,19.5,18.4,90,4.1,,8,0
2023-08-03 09:00:00,2023,8,3,09:00,18.8,19.4,17.9,88,4.9,,9,0
2023-08-03 10:00:00,2023,8,3,10:00,18.1,18.3,17.9,91,4.7,,10,0
2023-08-03 11:00:00,2023,8,3,11:00,17.9,18.5,17.4,92,5,,11,0
2023-08-03 12:00:00,2023,8,3,12:00,19.0,19.5,18.5,89,5.3,,12,0
2023-08-03 13:00:00,2023,8,3,13:00,18.6,19.3,18.0,96,6.5,,13,0
2023-08-03 14:00:00,2023,8,3,14:00,17.8,18.0,17.5,98,5,,14,0
2023-08-03 15:00:00,2023,8,3,15:00,18.1,18.3,17.8,99,6.3,,15,0
2023-08-03 16:00:00,2023,8,3,16:00,17.9,18.2,17.3,99,6,,16,0
2023-08-03 17:00:00,2023,8,3,17:00,17.0,17.3,16.8,98,3.8,,17,0
2023-08-03 18:00:00,2023,8,3,18:00,17.3,17.5,17.2,100,6.4,,18,0
2023-08-03 19:00:00,2023,8,3,19:00,16.3,17.1,15.8,100,4.8,,19,0
2023-08-03 20:00:00,2023,8,3,20:00,15.6,15.8,15.5,100,3.6,,20,0
2023-08-03 21:00:00,2023,8,3,21:00,15.8,16.0,15.7,100,2.4,,21,0
2023-08-03 22:00:00,2023,8,3,22:00,16.7,17.1,16.0,100,4.2,,22,0
2023-08-03 23:00:00,2023,8,3,23:00,17.0,17.1,16.9,100,4.5,,23,0
2023-08-04 00:00:00,2023,8,4,00:00,16.9,17.0,16.6,100,4.3,,0,0
2023-08-04 01:00:00,2023,8,4,01:00,16.5,16.7,16.3,100,3.5,,1,0
2023-08-04 02:00:00,2023,8,4,02:00,16.4,16.7,16.2,100,3.1,,2,0
2023-08-04 03:00:00,2023,8,4,03:00,16.8,16.9,16.7,100,4.1,,3,0
2023-08-04 04:00:00,2023,8,4,04:00,16.9,17.2,16.7,100,5.3,,4,0
2023-08-04 05:00:00,2023,8,4,05:00,17.0,17.1,16.8,99,4.6,,5,0
2023-08-04 06:00:00,2023,8,4,06:00,17.2,17.6,16.9,97,4.6,,6,0
2023-08-04 07:00:00,2023,8,4,07:00,17.6,18.1,17.3,95,4.5,,7,0
2023-08-04 08:00:00,2023,8,4,08:00,17.9,18.2,17.4,93,5.2,,8,0
2023-08-04 09:00:00,2023,8,4,09:00,18.9,19.4,18.2,87,5.4,,9,0
2023-08-04 10:00:00,2023,8,4,10:00,19.1,20.1,18.4,88,5,,10,0
2023-08-04 11:00:00,2023,8,4,11:00,19.0,20.4,17.5,94,5.5,,11,0
2023-08-04 12:00:00,2023,8,4,12:00,20.2,20.9,19.3,83,5,,12,0
2023-08-04 13:00:00,2023,8,4,13:00,19.0,19.8,18.0,92,5,,13,0
2023-08-04 14:00:00,2023,8,4,14:00,18.0,19.4,17.3,95,5.2,,14,0
2023-08-04 15:00:00,2023,8,4,15:00,17.3,17.8,17.0,100,6.8,,15,0
2023-08-04 16:00:00,2023,8,4,16:00,17.4,17.7,17.1,100,6.8,,16,0
2023-08-04 17:00:00,2023,8,4,17:00,17.5,17.7,17.2,98,7.2,,17,0
2023-08-04 18:00:00,2023,8,4,18:00,17.3,17.4,17.2,98,5.8,,18,0
2023-08-04 19:00:00,2023,8,4,19:00,17.1,17.3,16.9,98,5.8,,19,0
2023-08-04 20:00:00,2023,8,4,20:00,17.1,17.2,16.9,96,5.9,,20,0
2023-08-04 21:00:00,2023,8,4,21:00,17.3,17.4,17.2,97,5.5,,21,0
2023-08-04 22:00:00,2023,8,4,22:00,17.4,17.5,17.3,97,5.7,,22,0
2023-08-04 23:00:00,2023,8,4,23:00,17.3,17.4,17.2,98,5,,23,0
2023-08-05 00:00:00,2023,8,5,00:00,17.0,17.2,16.9,99,5.4,,0,0
2023-08-05 01:00:00,2023,8,5,01:00,16.4,16.9,16.0,100,4.6,,1,0
2023-08-05 02:00:00,2023,8,5,02:00,16.0,16.1,15.9,100,4.3,,2,0
2023-08-05 03:00:00,2023,8,5,03:00,16.4,16.6,16.1,100,4.1,,3,0
2023-08-05 04:00:00,2023,8,5,04:00,16.7,16.9,16.6,98,4.5,,4,0
2023-08-05 05:00:00,2023,8,5,05:00,17.3,18.1,16.9,94,4.3,,5,0
2023-08-05 06:00:00,2023,8,5,06:00,18.5,19.2,18.1,87,4.5,,6,0
2023-08-05 07:00:00,2023,8,5,07:00,19.9,20.5,19.2,78,4.5,,7,0
2023-08-05 08:00:00,2023,8,5,08:00,20.4,21.3,19.2,75,5.3,,8,0
2023-08-05 09:00:00,2023,8,5,09:00,20.8,21.6,19.7,73,5.8,,9,0
2023-08-05 10:00:00,2023,8,5,10:00,21.2,21.7,20.8,70,6.6,,10,0
2023-08-05 11:00:00,2023,8,5,11:00,21.4,21.8,20.9,71,6.8,,11,0
2023-08-05 12:00:00,2023,8,5,12:00,21.3,21.8,20.8,72,7,,12,0
2023-08-05 13:00:00,2023,8,5,13:00,21.8,22.2,21.2,66,6,,13,0
2023-08-05 14:00:00,2023,8,5,14:00,22.3,22.9,22.0,61,5.3,,14,0
2023-08-05 15:00:00,2023,8,5,15:00,22.3,22.8,21.6,60,5.5,,15,0
2023-08-05 16:00:00,2023,8,5,16:00,21.7,22.4,21.1,57,5.8,,16,0
2023-08-05 17:00:00,2023,8,5,17:00,20.7,21.2,20.3,58,4.2,,17,0
2023-08-05 18:00:00,2023,8,5,18:00,19.8,20.3,19.3,63,4.3,,18,0
2023-08-05 19:00:00,2023,8,5,19:00,18.7,19.3,17.9,71,2.7,,19,0
2023-08-05 20:00:00,2023,8,5,20:00,17.1,17.8,16.7,87,2.7,,20,0
2023-08-05 21:00:00,2023,8,5,21:00,16.6,16.7,16.4,91,3.1,,21,0
2023-08-05 22:00:00,2023,8,5,22:00,16.2,16.4,16.0,94,2.4,,22,0
2023-08-05 23:00:00,2023,8,5,23:00,15.8,16.1,15.6,96,1.5,,23,0
2023-08-06 00:00:00,2023,8,6,00:00,15.5,15.7,15.2,99,1.1,,0,0
2023-08-06 01:00:00,2023,8,6,01:00,14.6,15.2,14.2,100,0.6,,1,0
2023-08-06 02:00:00,2023,8,6,02:00,14.1,14.3,13.9,100,1.4,,2,0
2023-08-06 03:00:00,2023,8,6,03:00,14.1,14.3,13.8,100,2.5,,3,0
2023-08-06 04:00:00,2023,8,6,04:00,14.8,16.4,14.0,97,2.7,,4,0
2023-08-06 05:00:00,2023,8,6,05:00,16.6,17.2,15.9,84,2.5,,5,0
2023-08-06 06:00:00,2023,8,6,06:00,18.1,18.9,17.1,76,2.9,,6,0
2023-08-06 07:00:00,2023,8,6,07:00,18.8,19.3,18.4,72,3.1,,7,0
2023-08-06 08:00:00,2023,8,6,08:00,20.1,21.1,19.4,70,3.7,,8,0
2023-08-06 09:00:00,2023,8,6,09:00,21.6,22.1,20.8,71,4.5,,9,0
2023-08-06 10:00:00,2023,8,6,10:00,22.0,22.6,21.6,69,5.4,,10,0
2023-08-06 11:00:00,2023,8,6,11:00,21.6,22.2,20.8,68,5.7,,11,0
2023-08-06 12:00:00,2023,8,6,12:00,20.9,21.8,20.4,72,4.6,,12,0
2023-08-06 13:00:00,2023,8,6,13:00,21.6,22.4,21.2,68,6.3,,13,0
2023-08-06 14:00:00,2023,8,6,14:00,21.9,22.6,21.5,68,7.4,,14,0
2023-08-06 15:00:00,2023,8,6,15:00,22.1,22.6,21.8,69,8,,15,0
2023-08-06 16:00:00,2023,8,6,16:00,22.4,22.5,22.2,69,6.8,,16,0
2023-08-06 17:00:00,2023,8,6,17:00,22.5,22.6,22.3,71,6,,17,0
2023-08-06 18:00:00,2023,8,6,18:00,22.4,22.5,22.3,74,6,,18,0
2023-08-06 19:00:00,2023,8,6,19:00,22.1,22.3,22.0,77,6,,19,0
2023-08-06 20:00:00,2023,8,6,20:00,22.1,22.2,22.0,78,6.3,,20,0
2023-08-06 21:00:00,2023,8,6,21:00,22.1,22.2,21.9,79,6.4,,21,0
2023-08-06 22:00:00,2023,8,6,22:00,22.1,22.3,21.9,82,6.9,,22,0
2023-08-06 23:00:00,2023,8,6,23:00,21.8,21.9,21.6,86,6.9,,23,0
2023-08-07 00:00:00,2023,8,7,00:00,21.2,21.6,20.9,91,6.5,,0,0
2023-08-07 01:00:00,2023,8,7,01:00,20.8,21.1,20.5,95,6.5,,1,0
2023-08-07 02:00:00,2023,8,7,02:00,20.6,20.7,20.5,97,4.3,,2,0
2023-08-07 03:00:00,2023,8,7,03:00,21.0,21.2,20.6,96,4.1,,3,0
2023-08-07 04:00:00,2023,8,7,04:00,21.6,21.8,21.2,91,5.3,,4,0
2023-08-07 05:00:00,2023,8,7,05:00,22.2,22.7,21.8,86,5.3,,5,0
2023-08-07 06:00:00,2023,8,7,06:00,22.9,23.3,22.6,82,5.7,,6,0
2023-08-07 07:00:00,2023,8,7,07:00,23.2,23.5,23.1,80,6.2,,7,0
2023-08-07 08:00:00,2023,8,7,08:00,23.9,24.5,23.2,77,7.5,,8,0
2023-08-07 09:00:00,2023,8,7,09:00,24.7,25.2,24.2,73,7.9,,9,0
2023-08-07 10:00:00,2023,8,7,10:00,25.5,25.7,25.2,70,8.9,,10,0
2023-08-07 11:00:00,2023,8,7,11:00,26.0,26.5,25.5,68,9.5,,11,0
2023-08-07 12:00:00,2023,8,7,12:00,26.7,27.1,26.3,66,9.3,,12,0
2023-08-07 13:00:00,2023,8,7,13:00,27.2,27.6,26.8,62,9.9,,13,0
2023-08-07 14:00:00,2023,8,7,14:00,27.8,28.2,27.3,57,10.6,,14,0
2023-08-07 15:00:00,2023,8,7,15:00,27.9,28.2,27.7,55,9.8,,15,0
2023-08-07 16:00:00,2023,8,7,16:00,27.8,27.9,27.6,55,9.6,,16,0
2023-08-07 17:00:00,2023,8,7,17:00,27.0,27.6,26.6,56,9.4,,17,0
2023-08-07 18:00:00,2023,8,7,18:00,26.3,26.6,26.1,57,8.4,,18,0
2023-08-07 19:00:00,2023,8,7,19:00,25.4,26.0,25.2,60,8,,19,0
2023-08-07 20:00:00,2023,8,7,20:00,24.9,25.4,23.5,63,8.9,,20,0
2023-08-07 21:00:00,2023,8,7,21:00,22.5,23.3,22.2,76,6,,21,0
2023-08-07 22:00:00,2023,8,7,22:00,22.2,22.5,21.9,77,5.7,,22,0
2023-08-07 23:00:00,2023,8,7,23:00,21.4,21.8,21.2,81,6.1,,23,0
2023-08-08 00:00:00,2023,8,8,00:00,22.0,22.7,21.5,76,7.2,,0,0
2023-08-08 01:00:00,2023,8,8,01:00,22.7,22.9,22.4,71,9.2,,1,0
2023-08-08 02:00:00,2023,8,8,02:00,22.4,22.7,21.9,72,11.6,,2,0
2023-08-08 03:00:00,2023,8,8,03:00,22.0,22.3,21.7,74,10.6,,3,0
2023-08-08 04:00:00,2023,8,8,04:00,21.5,21.9,21.1,75,10.9,,4,0
2023-08-08 05:00:00,2023,8,8,05:00,21.0,21.1,20.9,75,10.7,,5,0
2023-08-08 06:00:00,2023,8,8,06:00,21.0,21.5,20.6,71,12.9,,6,0
2023-08-08 07:00:00,2023,8,8,07:00,19.6,20.6,18.8,75,9.6,,7,0
2023-08-08 08:00:00,2023,8,8,08:00,19.5,20.2,19.0,73,8.4,,8,0
2023-08-08 09:00:00,2023,8,8,09:00,19.7,20.3,19.2,71,8.3,,9,0
2023-08-08 10:00:00,2023,8,8,10:00,19.8,20.4,19.4,68,8.2,,10,0
2023-08-08 11:00:00,2023,8,8,11:00,19.2,20.0,18.6,69,8.9,,11,0
2023-08-08 12:00:00,2023,8,8,12:00,19.3,20.2,18.8,67,8.8,,12,0
2023-08-08 13:00:00,2023,8,8,13:00,19.6,20.5,18.8,65,9,,13,0
2023-08-08 14:00:00,2023,8,8,14:00,19.5,20.2,18.9,65,8.2,,14,0
2023-08-08 15:00:00,2023,8,8,15:00,19.0,19.4,18.6,68,7.4,,15,0
2023-08-08 16:00:00,2023,8,8,16:00,18.8,19.7,18.0,68,7.1,,16,0
2023-08-08 17:00:00,2023,8,8,17:00,17.9,18.8,17.5,72,6.9,,17,0
2023-08-08 18:00:00,2023,8,8,18:00,17.5,17.6,17.4,73,6.5,,18,0
2023-08-08 19:00:00,2023,8,8,19:00,17.0,17.4,16.8,75,5.8,,19,0
2023-08-08 20:00:00,2023,8,8,20:00,16.4,16.7,16.2,77,6.3,,20,0
2023-08-08 21:00:00,2023,8,8,21:00,16.0,16.3,15.7,79,5.2,,21,0
2023-08-08 22:00:00,2023,8,8,22:00,15.6,15.8,15.4,80,5.3,,22,0
2023-08-08 23:00:00,2023,8,8,23:00,15.2,15.4,15.1,83,5.6,,23,0
2023-08-09 00:00:00,2023,8,9,00:00,15.0,15.2,14.7,86,4.4,,0,0
2023-08-09 01:00:00,2023,8,9,01:00,14.9,15.1,14.6,87,4.2,,1,0
2023-08-09 02:00:00,2023,8,9,02:00,14.8,15.0,14.6,88,3.8,,2,0
2023-08-09 03:00:00,2023,8,9,03:00,14.8,15.2,14.6,88,3.4,,3,0
2023-08-09 04:00:00,2023,8,9,04:00,16.0,16.9,15.2,81,3.4,,4,0
2023-08-09 05:00:00,2023,8,9,05:00,17.1,17.4,16.7,75,3.7,,5,0
2023-08-09 06:00:00,2023,8,9,06:00,17.7,18.2,17.3,70,4.4,,6,0
2023-08-09 07:00:00,2023,8,9,07:00,18.5,18.9,18.0,66,4.7,,7,0
2023-08-09 08:00:00,2023,8,9,08:00,19.1,19.7,18.4,60,4.5,,8,0
2023-08-09 09:00:00,2023,8,9,09:00,19.9,20.5,19.3,52,4.5,,9,0
2023-08-09 10:00:00,2023,8,9,10:00,19.7,20.0,19.4,56,5,,10,0
2023-08-09 11:00:00,2023,8,9,11:00,20.2,20.7,19.3,55,4.8,,11,0
2023-08-09 12:00:00,2023,8,9,12:00,20.5,20.8,20.1,49,4.8,,12,0
2023-08-09 13:00:00,2023,8,9,13:00,20.7,21.4,20.4,50,5.4,,13,0
2023-08-09 14:00:00,2023,8,9,14:00,20.4,20.9,20.0,56,5.6,,14,0
2023-08-09 15:00:00,2023,8,9,15:00,20.0,20.5,19.7,53,6.4,,15,0
2023-08-09 16:00:00,2023,8,9,16:00,19.7,19.9,19.3,59,5.6,,16,0
2023-08-09 17:00:00,2023,8,9,17:00,18.8,19.3,18.4,64,6,,17,0
2023-08-09 18:00:00,2023,8,9,18:00,18.1,18.3,17.8,72,4.8,,18,0
2023-08-09 19:00:00,2023,8,9,19:00,17.7,18.0,17.2,76,3.2,,19,0
2023-08-09 20:00:00,2023,8,9,20:00,16.8,17.2,16.5,68,2.4,,20,0
2023-08-09 21:00:00,2023,8,9,21:00,16.4,16.6,16.0,68,2.1,,21,0
2023-08-09 22:00:00,2023,8,9,22:00,16.1,16.4,15.5,75,3.5,,22,0
